Date,btc_vol_compression_z
2018-10-26,1.580911466270597
2018-10-27,1.6246626041456815
2018-10-28,1.6173645520202544
2018-10-29,1.5775928690227432
2018-10-30,1.5709946038281566
2018-10-31,1.563832045034238
2018-11-01,1.549744759945087
2018-11-02,1.544986714832713
2018-11-03,1.5456872743306669
2018-11-04,1.5412628558522925
2018-11-05,1.5308488768007842
2018-11-06,1.5201190405194418
2018-11-07,1.508348400304
2018-11-08,1.4931518658778646
2018-11-09,1.483155341480827
2018-11-10,1.6427885750125895
2018-11-11,1.6336434149609094
2018-11-12,1.6204260247220363
2018-11-13,1.609874755201778
2018-11-14,1.222892842008642
2018-11-15,1.2121292665413075
2018-11-16,1.2034954197590848
2018-11-17,1.1985096350757354
2018-11-18,1.1795035214356087
2018-11-19,0.6174906458386192
2018-11-20,0.46235536433567465
2018-11-21,0.41235742964416433
2018-11-22,0.37375669736330425
2018-11-23,0.3767024387657742
2018-11-24,0.17717183630517486
2018-11-25,0.12914002597858168
2018-11-26,0.09734539284009985
2018-11-27,0.08682848255710836
2018-11-28,-0.23698346580204996
2018-11-29,-0.23928024108354723
2018-11-30,-0.27929695572686547
2018-12-01,-0.3387068010332275
2018-12-02,-0.33489445064241924
2018-12-03,-0.36841349484164354
2018-12-04,-0.379182822597575
2018-12-05,-0.391920277558106
2018-12-06,-0.41642022235513915
2018-12-07,-0.40576920698366137
2018-12-08,-0.4307991267718791
2018-12-09,-0.49095200643255665
2018-12-10,-0.48959652647387897
2018-12-11,-0.4872504254018077
2018-12-12,-0.5109180614612344
2018-12-13,-0.5246437636688172
2018-12-14,-0.422046911703856
2018-12-15,-0.42962532481581883
2018-12-16,-0.4411956019849281
2018-12-17,-0.6289039239830128
2018-12-18,-0.6713855795371649
2018-12-19,-0.4256091799151874
2018-12-20,-0.517555298566072
2018-12-21,-0.5514155453308286
2018-12-22,-0.5362261874450985
2018-12-23,-0.5426792924732249
2018-12-24,-0.3447684293910716
2018-12-25,-0.41277114969570944
2018-12-26,-0.3583291002613822
2018-12-27,-0.4178578843420284
2018-12-28,-0.274937966767143
2018-12-29,-0.29356034805886
2018-12-30,-0.23260340548720126
2018-12-31,-0.20583212941115764
2019-01-01,-0.2279935081444559
2019-01-02,-0.17488522633784176
2019-01-03,-0.19601353880862998
2019-01-04,-0.14343957718220157
2019-01-05,-0.051438292042928706
2019-01-06,-0.1024338186124476
2019-01-07,-0.11386504671388784
2019-01-08,-0.09011398082611405
2019-01-09,-0.0637760961759507
2019-01-10,-0.2605501545180793
2019-01-11,-0.26108435645575045
2019-01-12,-0.2017755356735937
2019-01-13,-0.2194121356655567
2019-01-14,-0.2600107264451092
2019-01-15,-0.28075623016093276
2019-01-16,-0.09830425949956718
2019-01-17,-0.06054357394153589
2019-01-18,-0.06295733376250343
2019-01-19,0.23704012298409707
2019-01-20,0.2955083018415458
2019-01-21,0.32491353327231154
2019-01-22,0.3160209425652139
2019-01-23,0.32888451894024306
2019-01-24,0.45497101111252386
2019-01-25,0.45624804479649383
2019-01-26,0.5502255986199864
2019-01-27,0.7726500340434137
2019-01-28,0.7566657088430198
2019-01-29,0.7617788861965286
2019-01-30,0.7864266473938982
2019-01-31,0.8199452735697074
2019-02-01,0.8486496895876111
2019-02-02,0.8634877109224791
2019-02-03,0.8541849961143443
2019-02-04,0.849455959056025
2019-02-05,1.0520393024893746
2019-02-06,1.046388904031708
2019-02-07,1.0454023491816409
2019-02-08,0.7060548101580377
2019-02-09,1.0834253286032987
2019-02-10,1.079576857939483
2019-02-11,1.0723405543626576
2019-02-12,1.1241601566940365
2019-02-13,1.234715879898613
2019-02-14,1.2608622346269935
2019-02-15,1.2621271646914183
2019-02-16,1.2630412253899546
2019-02-17,1.2545385102931648
2019-02-18,1.0095562891517975
2019-02-19,1.088534366743647
2019-02-20,1.0875800814730427
2019-02-21,1.072747953703569
2019-02-22,1.0710697792678434
2019-02-23,1.0141622134990447
2019-02-24,0.6207903031554239
2019-02-25,0.6041818541020864
2019-02-26,0.5993936787007726
2019-02-27,0.6607174221294534
2019-02-28,0.6640126416686375
2019-03-01,0.6640082728948643
2019-03-02,0.6694009257094349
2019-03-03,0.6640647300992624
2019-03-04,0.6270932375494515
2019-03-05,0.5863263780681713
2019-03-06,0.5844043437102888
2019-03-07,0.580305327755274
2019-03-08,0.5955950279471863
2019-03-09,0.5897387812495596
2019-03-10,0.930628891813853
2019-03-11,0.9129865992281605
2019-03-12,0.9097027030093586
2019-03-13,0.9179497656387752
2019-03-14,0.9139527186886601
2019-03-15,0.9125483909839135
2019-03-16,0.8882439243903314
2019-03-17,0.8776523836089806
2019-03-18,0.8730001794480534
2019-03-19,0.8708442627845774
2019-03-20,1.164587405484016
2019-03-21,1.1428952254562614
2019-03-22,1.149634253224835
2019-03-23,1.1548738823475961
2019-03-24,1.1598347229651256
2019-03-25,1.2372716374157062
2019-03-26,1.910651899706839
2019-03-27,1.8590994834654322
2019-03-28,1.8510446252572093
2019-03-29,1.8352492958019269
2019-03-30,1.8224285634562196
2019-03-31,1.8085122015575494
2019-04-01,1.780940949446444
2019-04-02,-0.18986001152727267
2019-04-03,-0.15067853769508902
2019-04-04,-0.13744559054557468
2019-04-05,-0.148893486184469
2019-04-06,-0.15040685708891188
2019-04-07,-0.16179807736015941
2019-04-08,-0.16596073925933733
2019-04-09,-0.19370562683974654
2019-04-10,-0.18005711387925052
2019-04-11,-0.3429236781049044
2019-04-12,-0.34376707489441755
2019-04-13,-0.3488154525800921
2019-04-14,-0.35301601337628713
2019-04-15,-0.3851858804814871
2019-04-16,-0.40658686790293075
2019-04-17,-0.4088340227869494
2019-04-18,-0.41174103428577347
2019-04-19,-0.41639947332102567
2019-04-20,-0.39380551449647483
2019-04-21,-0.4009044494633712
2019-04-22,-0.40358473809874956
2019-04-23,-0.4184602648496032
2019-04-24,-0.43513712005845345
2019-04-25,-0.5895148178593532
2019-04-26,-0.5838690645071707
2019-04-27,-0.5871908862361154
2019-04-28,-0.5926606179028123
2019-04-29,-0.6059339372978989
2019-04-30,-0.6107076177536187
2019-05-01,-0.6138976594422986
2019-05-02,1.0374478103192895
2019-05-03,0.8966209877255022
2019-05-04,0.9088743103102113
2019-05-05,0.9186325197574168
2019-05-06,0.89968338094801
2019-05-07,0.9301856960350084
2019-05-08,0.899876693410869
2019-05-09,0.872341366551499
2019-05-10,0.8321982038776435
2019-05-11,0.08067014658538359
2019-05-12,-0.02984937397183933
2019-05-13,-0.624897581073614
2019-05-14,-0.6282899431535389
2019-05-15,-0.5737979293160176
2019-05-16,-0.6999982010943396
2019-05-17,-0.9930722336630865
2019-05-18,-1.0109918122735795
2019-05-19,-1.520161846748317
2019-05-20,-1.5750365964421926
2019-05-21,-1.5640743027878874
2019-05-22,-1.644575035867288
2019-05-23,-1.6302951518907605
2019-05-24,-1.5831791633284966
2019-05-25,-1.4383662018038097
2019-05-26,-1.5624103174473836
2019-05-27,-1.5382367016418566
2019-05-28,-1.5479979365680656
2019-05-29,-1.5378532390224642
2019-05-30,-1.6376739189431644
2019-05-31,-1.6324405465433207
2019-06-01,-1.6316729172939421
2019-06-02,-1.5859306159698574
2019-06-03,-1.7621202809650747
2019-06-04,-1.9079660383405557
2019-06-05,-1.8811329989602816
2019-06-06,-1.8701327227822753
2019-06-07,-1.8575755650673362
2019-06-08,-1.8429117191008786
2019-06-09,-1.8642934345029403
2019-06-10,-1.4006858865781024
2019-06-11,-1.3524978686245173
2019-06-12,-0.8704210428283772
2019-06-13,-0.8524947537428895
2019-06-14,-0.9382307966782253
2019-06-15,-0.8718527804036244
2019-06-16,-0.6545402631679743
2019-06-17,-0.6706971776884088
2019-06-18,-0.06780410225706252
2019-06-19,-0.0322200458387316
2019-06-20,-0.05154892021824392
2019-06-21,-0.11414041740502903
2019-06-22,-0.19650352847595315
2019-06-23,-0.1967926263271674
2019-06-24,-0.1969927844696578
2019-06-25,-0.1599674203777362
2019-06-26,-0.533223938732738
2019-06-27,-1.3789704165690047
2019-06-28,-1.6696877497273666
2019-06-29,-1.6498089895614132
2019-06-30,-1.9663806352709579
2019-07-01,-1.9751588641481785
2019-07-02,-1.960451226707987
2019-07-03,-2.056017352775841
2019-07-04,-2.045110889766057
2019-07-05,-2.06099993150323
2019-07-06,-2.041335515095711
2019-07-07,-2.021317827484688
2019-07-08,-2.076641141333763
2019-07-09,-1.994783042537754
2019-07-10,-2.02870147597015
2019-07-11,-2.159720591101715
2019-07-12,-2.1525981768257267
2019-07-13,-2.1913043876112925
2019-07-14,-2.40076943319743
2019-07-15,-2.4389708863135118
2019-07-16,-2.8028323047803174
2019-07-17,-2.752237288568231
2019-07-18,-2.873372190086204
2019-07-19,-2.837798254551944
2019-07-20,-2.796284093309559
2019-07-21,-2.7006824741228037
2019-07-22,-2.627799875171097
2019-07-23,-2.6262802754576633
2019-07-24,-2.591330606584375
2019-07-25,-2.46439832651094
2019-07-26,-2.210353610392944
2019-07-27,-1.8428952547354323
2019-07-28,-1.5446581920285543
2019-07-29,-1.5157043806920711
2019-07-30,-1.3180989772766054
2019-07-31,-1.363529717397564
2019-08-01,-1.3689349037394265
2019-08-02,-1.0793560683777348
2019-08-03,-1.0043146107198853
2019-08-04,-0.9928474562639505
2019-08-05,-1.1182665551508943
2019-08-06,-1.1260615930891014
2019-08-07,-1.0309379351800794
2019-08-08,-1.0134377433152475
2019-08-09,-0.9838303921933836
2019-08-10,-0.9166197595360555
2019-08-11,-0.8783498462853111
2019-08-12,-0.8452051955876984
2019-08-13,-0.6148448720329478
2019-08-14,-0.6776853492795277
2019-08-15,-0.17650029699450157
2019-08-16,-0.16310670718792122
2019-08-17,0.1820535015125939
2019-08-18,0.18227844963452677
2019-08-19,0.08761823231089347
2019-08-20,0.08938883435628055
2019-08-21,-0.012814412029581055
2019-08-22,0.05485932958891066
2019-08-23,0.03677917159854011
2019-08-24,0.016318445152769173
2019-08-25,0.018094005024417638
2019-08-26,0.06892087439044907
2019-08-27,0.054691834487482556
2019-08-28,-0.01382614539500076
2019-08-29,-0.03377571043399109
2019-08-30,0.05409233268644547
2019-08-31,0.09349941866308382
2019-09-01,0.09255899281174675
2019-09-02,-0.011068578074468163
2019-09-03,-0.028643025014491903
2019-09-04,0.1962841444898697
2019-09-05,0.2209930744095047
2019-09-06,0.28424430551723473
2019-09-07,0.27051011935595554
2019-09-08,0.2716836043296829
2019-09-09,0.33458385851181444
2019-09-10,0.33616691796290904
2019-09-11,0.33639065389024064
2019-09-12,0.3799468088513077
2019-09-13,0.6498675796086181
2019-09-14,0.6801760969704054
2019-09-15,0.681672699550889
2019-09-16,0.6891151910543982
2019-09-17,0.694429962191836
2019-09-18,0.8572007573696252
2019-09-19,0.861158301113674
2019-09-20,1.0493569196250372
2019-09-21,1.03204199817682
2019-09-22,1.0768896212858554
2019-09-23,1.0406489484338306
2019-09-24,0.41991363186966
2019-09-25,0.45198602456423437
2019-09-26,0.4008804176679796
2019-09-27,0.4366092574607513
2019-09-28,0.45504626928319175
2019-09-29,0.4582152807266562
2019-09-30,0.4278417891005827
2019-10-01,0.4382622240962697
2019-10-02,0.6312007478852044
2019-10-03,0.6847906270789876
2019-10-04,0.686883513927857
2019-10-05,0.6912281504439034
2019-10-06,0.6953928500514812
2019-10-07,0.6471961017360967
2019-10-08,0.649494402424412
2019-10-09,0.5311740762013798
2019-10-10,0.5456651040756151
2019-10-11,0.5263552866434362
2019-10-12,0.5657994224511853
2019-10-13,0.5681270902216262
2019-10-14,0.5653189346774159
2019-10-15,0.5614769057476988
2019-10-16,0.5577633019917214
2019-10-17,0.5517971667971677
2019-10-18,0.5520512905512344
2019-10-19,0.5604882863038029
2019-10-20,0.5028902256148113
2019-10-21,0.5070426426103603
2019-10-22,0.5085222001804081
2019-10-23,0.37327508991551656
2019-10-24,0.9398392147537978
2019-10-25,-0.11763358628001164
2019-10-26,-0.18168811155886008
2019-10-27,-0.19978804580960513
2019-10-28,-0.23822160866583117
2019-10-29,-0.22325406624975644
2019-10-30,-0.23499366805386418
2019-10-31,-0.23139337485786732
2019-11-01,-0.22726886557621473
2019-11-02,-0.20925999342440757
2019-11-03,-0.20759837731806197
2019-11-04,-0.20541548565964185
2019-11-05,-0.18405495025506752
2019-11-06,-0.15482281595118644
2019-11-07,-0.15640994766624033
2019-11-08,-0.1900719525999554
2019-11-09,-0.18541784440558134
2019-11-10,-0.16308975424717553
2019-11-11,-0.2034380304111194
2019-11-12,-0.1984374867058667
2019-11-13,-0.1933072729047253
2019-11-14,-0.17782586922512675
2019-11-15,-0.18376776923878274
2019-11-16,-0.17983077544821194
2019-11-17,-0.1629749719791528
2019-11-18,-0.20041762446794106
2019-11-19,-0.17734021523757906
2019-11-20,-0.19332552203214337
2019-11-21,-0.2580295200137476
2019-11-22,-0.15785198775593332
2019-11-23,-0.1637000935976059
2019-11-24,0.8344241551069972
2019-11-25,1.1206805511790632
2019-11-26,1.2016485611658791
2019-11-27,1.0675567162872899
2019-11-28,1.100489889126626
2019-11-29,0.9854868128497801
2019-11-30,0.9613226024168637
2019-12-01,0.957110077676158
2019-12-02,0.9610746112469265
2019-12-03,0.9529989912500366
2019-12-04,0.9897609339960718
2019-12-05,0.9151281249715053
2019-12-06,0.8916553742946558
2019-12-07,0.8838744956879633
2019-12-08,0.9884783503914975
2019-12-09,0.9695530847120436
2019-12-10,1.0254704772152674
2019-12-11,1.0620191679738822
2019-12-12,1.060709321656156
2019-12-13,1.0509259127681432
2019-12-14,1.035338529046445
2019-12-15,1.0458632431297337
2019-12-16,1.0132119867889333
2019-12-17,0.9425257491950763
2019-12-18,0.42431057485365425
2019-12-19,0.4221084650323696
2019-12-20,0.4325218655514308
2019-12-21,0.5296434069125809
2019-12-22,0.527587554394823
2019-12-23,0.5088855595928597
2019-12-24,0.6225487973435324
2019-12-25,0.623706555945717
2019-12-26,0.6226571158108728
2019-12-27,0.7183266928209829
2019-12-28,0.7171055743294542
2019-12-29,0.7936558105176006
2019-12-30,0.8059162734968754
2019-12-31,0.8115504224074127
2020-01-01,0.8172143522340088
2020-01-02,0.7639195515284252
2020-01-03,0.6161897496767308
2020-01-04,0.6470089063354534
2020-01-05,0.653245878478158
2020-01-06,0.5281003252681864
2020-01-07,0.4052220845990862
2020-01-08,0.423989638784651
2020-01-09,0.40172204640161036
2020-01-10,0.3534222705928563
2020-01-11,0.3310221713861367
2020-01-12,0.31723622716285754
2020-01-13,0.338324373162711
2020-01-14,0.057387389036507884
2020-01-15,0.11675499654880622
2020-01-16,0.21884825251497575
2020-01-17,0.5887193100978226
2020-01-18,0.6004694339044194
2020-01-19,0.5388259663199896
2020-01-20,0.5348893602420381
2020-01-21,0.6126068064515013
2020-01-22,0.6396592310788086
2020-01-23,0.567908698642094
2020-01-24,0.5738582375214847
2020-01-25,0.5669287472749767
2020-01-26,0.5405686344303214
2020-01-27,0.4935715880768461
2020-01-28,0.40219834027417123
2020-01-29,0.4282045709769181
2020-01-30,0.44861238032995027
2020-01-31,0.4183763093785334
2020-02-01,0.4984597517444645
2020-02-02,0.5826896240470586
2020-02-03,0.5732777522848519
2020-02-04,0.5558398071602878
2020-02-05,0.5626795036623535
2020-02-06,0.6693615780035067
2020-02-07,0.6866222515098553
2020-02-08,0.7457997712030804
2020-02-09,0.777450241798016
2020-02-10,0.7459329887393854
2020-02-11,0.7090414771629805
2020-02-12,0.7211595707769212
2020-02-13,1.0815969199262607
2020-02-14,1.0855569771401636
2020-02-15,0.9586824501407956
2020-02-16,0.98520020442727
2020-02-17,0.9361908374008815
2020-02-18,0.8814209664143584
2020-02-19,0.708760464608342
2020-02-20,0.710690063838424
2020-02-21,0.718407372307998
2020-02-22,0.7939157511073717
2020-02-23,0.7668842020798077
2020-02-24,0.7148006392061326
2020-02-25,0.6709016917612493
2020-02-26,0.5559116331187776
2020-02-27,0.7018002759710898
2020-02-28,0.6952526944083128
2020-02-29,0.7241451390126986
2020-03-01,0.7349045954455812
2020-03-02,0.6544911479387074
2020-03-03,0.651841824611003
2020-03-04,0.6521648460629322
2020-03-05,0.5799722914024016
2020-03-06,0.70634065640796
2020-03-07,0.6914024114606652
2020-03-08,0.3101172369008098
2020-03-09,0.3077683025950108
2020-03-10,0.36125503912469875
2020-03-11,0.37726669851634387
2020-03-12,-3.231150202746363
2020-03-13,-3.517765631490067
2020-03-14,-3.4911104579962102
2020-03-15,-3.465799292086311
2020-03-16,-3.4391656905338093
2020-03-17,-3.428746832383327
2020-03-18,-3.372207393942476
2020-03-19,-3.8470819412887156
2020-03-20,-3.745054629167443
2020-03-21,-3.668494981956705
2020-03-22,-3.6200660123793904
2020-03-23,-3.715841500513185
2020-03-24,-3.668978327408623
2020-03-25,-3.597847583542509
2020-03-26,-3.5288674763125516
2020-03-27,-3.449962415797585
2020-03-28,-3.404094237519357
2020-03-29,-3.37308737859085
2020-03-30,-3.4219533603721315
2020-03-31,-3.3672020853704225
2020-04-01,-3.298528697032169
2020-04-02,-3.253103698435437
2020-04-03,-3.1980247040101686
2020-04-04,-3.132725359066164
2020-04-05,-3.081944064605907
2020-04-06,-3.08917379962935
2020-04-07,-2.957435735639952
2020-04-08,-2.9125767720421925
2020-04-09,-2.87124653395821
2020-04-10,-2.869474375289131
2020-04-11,-1.0096285941294614
2020-04-12,-0.8021151461145036
2020-04-13,-0.7109538108151964
2020-04-14,-0.6963691033819487
2020-04-15,-0.6025345541935302
2020-04-16,-0.650596128954611
2020-04-17,-0.6501907413622385
2020-04-18,-0.02264109212075853
2020-04-19,-0.026986078879367062
2020-04-20,-0.07900878132932489
2020-04-21,0.014835889309385996
2020-04-22,0.22645406757213235
2020-04-23,0.2397532875917169
2020-04-24,0.23962348972330258
2020-04-25,0.23926413733964122
2020-04-26,0.2856364861646304
2020-04-27,0.33395136166742145
2020-04-28,0.4381119633449726
2020-04-29,0.21004037556813193
2020-04-30,0.192781212377788
2020-05-01,0.1972800510717876
2020-05-02,0.20810999635775912
2020-05-03,0.20929440902355195
2020-05-04,0.21300533863982116
2020-05-05,0.22719313100379163
2020-05-06,0.32316168721231564
2020-05-07,0.2284353652843236
2020-05-08,0.22119826214277286
2020-05-09,0.19571877735858134
2020-05-10,0.07890605559627444
2020-05-11,0.06518990258478496
2020-05-12,0.06138945877974923
2020-05-13,0.0346782007764993
2020-05-14,0.002886082450698889
2020-05-15,-0.025302805917404393
2020-05-16,0.06330184167646932
2020-05-17,0.05676900192748996
2020-05-18,0.05870889742141387
2020-05-19,0.06497720586029762
2020-05-20,0.11105876030312292
2020-05-21,0.030725799055086538
2020-05-22,0.04474759990845749
2020-05-23,0.07409761999607989
2020-05-24,0.0072686965207360635
2020-05-25,0.005233068015822191
2020-05-26,0.0013701520191682526
2020-05-27,-0.02460005096864341
2020-05-28,-0.047590495337386914
2020-05-29,0.3364873864118957
2020-05-30,0.3289875119915275
2020-05-31,0.3158417379691373
2020-06-01,0.1778813871871981
2020-06-02,0.06579297639653495
2020-06-03,0.06131857098179625
2020-06-04,0.05722395903432135
2020-06-05,0.06638833099033738
2020-06-06,0.20388620693304435
2020-06-07,0.20162026725352974
2020-06-08,0.2178955667534914
2020-06-09,0.45327861346886983
2020-06-10,0.4662594156893456
